['EP3751391A1 (B1) ¡E 2020-12-16 ¡E QUANTA COMP INC\n', ' AT  \n', ' BE  \n', ' BG  \n', ' CH  \n', 'CY  \n', ' CZ  \n', ' DE  \n', ' DK  \n', ' EE  \n', ' ES  \n', ' FI  \n', ' FR  \n', ' GB  \n', ' GR  \n', ' HR  \n', ' HU  \n', ' IE  \n', ' IS  \n', ' IT  \n', ' LI  \n', ' LT  \n', ' LU  \n', 'LV  \n', ' MC  \n', ' MK  \n', ' MT  \n', ' NL  \n', ' NO  \n', ' PL  \n', ' PT  \n', ' RO  \n', ' RS  \n', ' SE  \n', ' SI  \n', ' SK  \n', ' SM  \n', ' TR  \n', 'x', 'x']

['EP3573438A1 (B1) ¡E 2019-11-27 ¡E QUANTA COMP INC\n', ' AT Lapse: 07.07.2021\n', ' BE Lapse: 28.02.2022\n', ' BG Lapse: 07.10.2021\n', ' CH Lapse: 28.02.2022\n', 'CY  \n', ' CZ Lapse: 07.07.2021\n', ' DE  \n', ' DK Lapse: 07.07.2021\n', ' EE Lapse: 07.07.2021\n', ' ES Lapse: 07.07.2021\n', ' FI Lapse: 07.07.2021\n', ' FR  \n', ' GB  \n', ' GR Lapse: 08.10.2021\n', ' HR Lapse: 07.07.2021\n', ' HU  \n', ' IE Lapse: 19.02.2022\n', ' IS Lapse: 07.11.2021\n', ' IT Lapse: 07.07.2021\n', ' LI Lapse: 28.02.2022\n', ' LT Lapse: 07.07.2021\n', ' LU Lapse: 19.02.2022\n', 'LV Lapse: 07.07.2021\n', ' MC Lapse: 07.07.2021\n', ' MK  \n', ' MT  \n', ' NL Lapse: 07.07.2021\n', ' NO Lapse: 07.10.2021\n', ' PL Lapse: 07.07.2021\n', ' PT Lapse: 08.11.2021\n', ' RO Lapse: 07.07.2021\n', ' RS Lapse: 07.07.2021\n', ' SE Lapse: 07.07.2021\n', ' SI Lapse: 07.07.2021\n', ' SK Lapse: 07.07.2021\n', ' SM Lapse: 07.07.2021\n', ' TR  \n', 'x', 'x']

['EP3396808A1 (B1) ¡E 2018-10-31 ¡E QUANTA COMP INC\n', ' AT Lapse: 01.01.2020\n', ' BE Lapse: 31.08.2020\n', ' BG Lapse: 01.04.2020\n', ' CH Lapse: 31.08.2020\n', 'CY Lapse: 01.01.2020\n', ' CZ Lapse: 01.01.2020\n', ' DE  \n', ' DK Lapse: 01.01.2020\n', ' EE Lapse: 01.01.2020\n', ' ES Lapse: 01.01.2020\n', ' FI Lapse: 01.01.2020\n', ' FR  \n', ' GB  \n', ' GR Lapse: 02.04.2020\n', ' HR Lapse: 01.01.2020\n', ' HU Lapse: 04.08.2017\n', ' IE Lapse: 04.08.2020\n', ' IS Lapse: 01.05.2020\n', ' IT Lapse: 01.01.2020\n', ' LI Lapse: 31.08.2020\n', ' LT Lapse: 01.01.2020\n', ' LU Lapse: 04.08.2020\n', 'LV Lapse: 01.01.2020\n', ' MC Lapse: 01.01.2020\n', ' MK Lapse: 01.01.2020\n', ' MT Lapse: 01.01.2020\n', ' NL Lapse: 01.01.2020\n', ' NO Lapse: 01.04.2020\n', ' PL Lapse: 01.01.2020\n', ' PT Lapse: 27.05.2020\n', ' RO Lapse: 01.01.2020\n', ' RS Lapse: 01.01.2020\n', ' SE Lapse: 01.01.2020\n', ' SI Lapse: 01.01.2020\n', ' SK Lapse: 01.01.2020\n', ' SM Lapse: 01.01.2020\n', ' TR Lapse: 01.01.2020\n', 'x', 'x']

['EP3419227A1 (B1) ¡E 2018-12-26 ¡E QUANTA COMP INC\n', ' AT Lapse: 26.02.2020\n', ' BE Lapse: 31.03.2020\n', ' BG Lapse: 26.05.2020\n', ' CH  \n', 'CY Lapse: 26.02.2020\n', ' CZ Lapse: 26.02.2020\n', ' DE  \n', ' DK Lapse: 26.02.2020\n', ' EE Lapse: 26.02.2020\n', ' ES Lapse: 26.02.2020\n', ' FI Lapse: 26.02.2020\n', ' FR  \n', ' GB  \n', ' GR Lapse: 27.05.2020\n', ' HR Lapse: 26.02.2020\n', ' HU Lapse: 21.03.2018\n', ' IE Lapse: 21.03.2020\n', ' IS Lapse: 26.06.2020\n', ' IT Lapse: 26.02.2020\n', ' LI  \n', ' LT Lapse: 26.02.2020\n', ' LU Lapse: 21.03.2020\n', 'LV Lapse: 26.02.2020\n', ' MC Lapse: 26.02.2020\n', ' MK Lapse: 26.02.2020\n', ' MT Lapse: 26.02.2020\n', ' NL Lapse: 26.02.2020\n', ' NO Lapse: 26.05.2020\n', ' PL Lapse: 26.02.2020\n', ' PT Lapse: 19.07.2020\n', ' RO Lapse: 26.02.2020\n', ' RS Lapse: 26.02.2020\n', ' SE Lapse: 26.02.2020\n', ' SI Lapse: 26.02.2020\n', ' SK Lapse: 26.02.2020\n', ' SM Lapse: 26.02.2020\n', ' TR Lapse: 26.02.2020\n', 'x', 'x']

['EP3572908A1 (B1,B8) ¡E 2019-11-27 ¡E QUANTA COMP INC\n', ' AT Lapse: 08.07.2020\n', ' BE Lapse: 30.09.2020\n', ' BG Lapse: 08.10.2020\n', ' CH  \n', 'CY Lapse: 08.07.2020\n', ' CZ Lapse: 08.07.2020\n', ' DE  \n', ' DK Lapse: 08.07.2020\n', ' EE Lapse: 08.07.2020\n', ' ES Lapse: 08.07.2020\n', ' FI Lapse: 08.07.2020\n', ' FR  \n', ' GB  \n', ' GR Lapse: 09.10.2020\n', ' HR Lapse: 08.07.2020\n', ' HU Lapse: 27.09.2018\n', ' IE Lapse: 27.09.2020\n', ' IS Lapse: 08.11.2020\n', ' IT Lapse: 08.07.2020\n', ' LI  \n', ' LT Lapse: 08.07.2020\n', ' LU Lapse: 27.09.2020\n', 'LV Lapse: 08.07.2020\n', ' MC Lapse: 08.07.2020\n', ' MK Lapse: 08.07.2020\n', ' MT Lapse: 08.07.2020\n', ' NL Lapse: 08.07.2020\n', ' NO Lapse: 08.10.2020\n', ' PL Lapse: 08.07.2020\n', ' PT Lapse: 09.11.2020\n', ' RO Lapse: 08.07.2020\n', ' RS Lapse: 08.07.2020\n', ' SE Lapse: 08.07.2020\n', ' SI  \n', ' SK Lapse: 08.07.2020\n', ' SM Lapse: 08.07.2020\n', ' TR Lapse: 08.07.2020\n', 'x', 'x']

['EP3826132A1 (B1) ¡E 2021-05-26 ¡E QUANTA COMP INC\n', ' AT Lapse: 11.05.2022\n', ' BE  \n', ' BG Lapse: 11.08.2022\n', ' CH  \n', 'CY  \n', ' CZ Lapse: 11.05.2022\n', ' DE  \n', ' DK Lapse: 11.05.2022\n', ' EE Lapse: 11.05.2022\n', ' ES Lapse: 11.05.2022\n', ' FI Lapse: 11.05.2022\n', ' FR  \n', ' GB  \n', ' GR Lapse: 12.08.2022\n', ' HR Lapse: 11.05.2022\n', ' HU  \n', ' IE Lapse: 29.05.2022\n', ' IS Lapse: 11.09.2022\n', ' IT  \n', ' LI  \n', ' LT Lapse: 11.05.2022\n', ' LU Lapse: 29.05.2022\n', 'LV Lapse: 11.05.2022\n', ' MC Lapse: 11.05.2022\n', ' MK  \n', ' MT  \n', ' NL Lapse: 11.05.2022\n', ' NO Lapse: 11.08.2022\n', ' PL Lapse: 11.05.2022\n', ' PT Lapse: 12.09.2022\n', ' RO Lapse: 11.05.2022\n', ' RS Lapse: 11.05.2022\n', ' SE Lapse: 11.05.2022\n', ' SI  \n', ' SK Lapse: 11.05.2022\n', ' SM Lapse: 11.05.2022\n', ' TR  \n', 'x', 'x']

['EP3712936A1 (B1) ¡E 2020-09-23 ¡E QUANTA COMP INC\n', ' AT  \n', ' BE  \n', ' BG  \n', ' CH  \n', 'CY  \n', ' CZ  \n', ' DE  \n', ' DK  \n', ' EE  \n', ' ES  \n', ' FI  \n', ' FR  \n', ' GB  \n', ' GR  \n', ' HR  \n', ' HU  \n', ' IE  \n', ' IS  \n', ' IT  \n', ' LI  \n', ' LT  \n', ' LU  \n', 'LV  \n', ' MC  \n', ' MK  \n', ' MT  \n', ' NL  \n', ' NO  \n', ' PL  \n', ' PT  \n', ' RO  \n', ' RS  \n', ' SE  \n', ' SI  \n', ' SK  \n', ' SM  \n', ' TR  \n', 'x', 'x']

['EP3461243A1 (B1) ¡E 2019-03-27 ¡E QUANTA COMP INC\n', ' AT Lapse: 09.10.2019\n', ' BE Lapse: 31.01.2020\n', ' BG Lapse: 09.01.2020\n', ' CH  \n', 'CY Lapse: 09.10.2019\n', ' CZ Lapse: 09.10.2019\n', ' DE  \n', ' DK Lapse: 09.10.2019\n', ' EE Lapse: 09.10.2019\n', ' ES Lapse: 09.10.2019\n', ' FI Lapse: 09.10.2019\n', ' FR  \n', ' GB  \n', ' GR Lapse: 10.01.2020\n', ' HR Lapse: 09.10.2019\n', ' HU Lapse: 25.01.2018\n', ' IE Lapse: 25.01.2020\n', ' IS Lapse: 09.02.2020\n', ' IT Lapse: 09.10.2019\n', ' LI  \n', ' LT Lapse: 09.10.2019\n', ' LU Lapse: 25.01.2020\n', 'LV Lapse: 09.10.2019\n', ' MC Lapse: 09.10.2019\n', ' MK Lapse: 09.10.2019\n', ' MT Lapse: 09.10.2019\n', ' NL Lapse: 09.10.2019\n', ' NO Lapse: 09.01.2020\n', ' PL Lapse: 09.10.2019\n', ' PT Lapse: 10.02.2020\n', ' RO Lapse: 09.10.2019\n', ' RS Lapse: 09.10.2019\n', ' SE Lapse: 09.10.2019\n', ' SI Lapse: 09.10.2019\n', ' SK Lapse: 09.10.2019\n', ' SM Lapse: 09.10.2019\n', ' TR Lapse: 09.10.2019\n', 'x', 'x']

['EP3291353A1 (B1) ¡E 2018-03-07 ¡E QUANTA COMP INC\n', ' AT Lapse: 12.08.2020\n', ' BE Lapse: 31.12.2020\n', ' BG Lapse: 12.11.2020\n', ' CH Lapse: 31.12.2020\n', 'CY Lapse: 12.08.2020\n', ' CZ Lapse: 12.08.2020\n', ' DE  \n', ' DK Lapse: 12.08.2020\n', ' EE Lapse: 12.08.2020\n', ' ES Lapse: 12.08.2020\n', ' FI Lapse: 12.08.2020\n', ' FR  \n', ' GB  \n', ' GR Lapse: 13.11.2020\n', ' HR Lapse: 12.08.2020\n', ' HU Lapse: 21.12.2016\n', ' IE Lapse: 21.12.2020\n', ' IS Lapse: 12.12.2020\n', ' IT Lapse: 12.08.2020\n', ' LI Lapse: 31.12.2020\n', ' LT Lapse: 12.08.2020\n', ' LU Lapse: 21.12.2020\n', 'LV Lapse: 12.08.2020\n', ' MC Lapse: 12.08.2020\n', ' MK Lapse: 12.08.2020\n', ' MT Lapse: 12.08.2020\n', ' NL Lapse: 12.08.2020\n', ' NO Lapse: 12.11.2020\n', ' PL Lapse: 12.08.2020\n', ' PT Lapse: 12.08.2020\n', ' RO Lapse: 12.08.2020\n', ' RS Lapse: 12.08.2020\n', ' SE Lapse: 12.08.2020\n', ' SI Lapse: 12.08.2020\n', ' SK Lapse: 12.08.2020\n', ' SM Lapse: 12.08.2020\n', ' TR Lapse: 12.08.2020\n', 'x', 'x']

['EP3352417A1 (B1) ¡E 2018-07-25 ¡E QUANTA COMP INC\n', ' AT Lapse: 30.01.2019\n', ' BE Lapse: 30.06.2019\n', ' BG Lapse: 30.04.2019\n', ' CH  \n', 'CY Lapse: 30.01.2019\n', ' CZ Lapse: 30.01.2019\n', ' DE  \n', ' DK Lapse: 30.01.2019\n', ' EE Lapse: 30.01.2019\n', ' ES Lapse: 30.01.2019\n', ' FI Lapse: 30.01.2019\n', ' FR  \n', ' GB  \n', ' GR Lapse: 01.05.2019\n', ' HR Lapse: 30.01.2019\n', ' HU Lapse: 06.06.2017\n', ' IE Lapse: 06.06.2019\n', ' IS Lapse: 30.05.2019\n', ' IT Lapse: 30.01.2019\n', ' LI  \n', ' LT Lapse: 30.01.2019\n', ' LU Lapse: 06.06.2019\n', 'LV Lapse: 30.01.2019\n', ' MC Lapse: 30.01.2019\n', ' MK Lapse: 30.01.2019\n', ' MT Lapse: 30.01.2019\n', ' NL Lapse: 30.01.2019\n', ' NO Lapse: 30.04.2019\n', ' PL Lapse: 30.01.2019\n', ' PT Lapse: 30.05.2019\n', ' RO Lapse: 30.01.2019\n', ' RS Lapse: 30.01.2019\n', ' SE Lapse: 30.01.2019\n', ' SI Lapse: 30.01.2019\n', ' SK Lapse: 30.01.2019\n', ' SM Lapse: 30.01.2019\n', ' TR Lapse: 30.01.2019\n', 'x', 'x']

['EP3512319A1 (B1) ¡E 2019-07-17 ¡E QUANTA COMP INC\n', ' AT Lapse: 17.02.2021\n', ' BE  \n', ' BG Lapse: 17.05.2021\n', ' CH  \n', 'CY  \n', ' CZ Lapse: 17.02.2021\n', ' DE  \n', ' DK Lapse: 17.02.2021\n', ' EE Lapse: 17.02.2021\n', ' ES Lapse: 17.02.2021\n', ' FI Lapse: 17.02.2021\n', ' FR  \n', ' GB  \n', ' GR Lapse: 18.05.2021\n', ' HR Lapse: 17.02.2021\n', ' HU  \n', ' IE  \n', ' IS Lapse: 17.06.2021\n', ' IT Lapse: 17.02.2021\n', ' LI  \n', ' LT Lapse: 17.02.2021\n', ' LU  \n', 'LV Lapse: 17.02.2021\n', ' MC Lapse: 17.02.2021\n', ' MK  \n', ' MT  \n', ' NL Lapse: 17.02.2021\n', ' NO Lapse: 17.05.2021\n', ' PL Lapse: 17.02.2021\n', ' PT Lapse: 17.06.2021\n', ' RO Lapse: 17.02.2021\n', ' RS Lapse: 17.02.2021\n', ' SE Lapse: 17.02.2021\n', ' SI Lapse: 17.02.2021\n', ' SK Lapse: 17.02.2021\n', ' SM Lapse: 17.02.2021\n', ' TR  \n', 'x', 'x']

['EP3637224A1 (B1) ¡E 2020-04-15 ¡E QUANTA COMP INC\n', ' AT  \n', ' BE  \n', ' BG  \n', ' CH  \n', 'CY  \n', ' CZ  \n', ' DE  \n', ' DK Lapse: 06.07.2022\n', ' EE  \n', ' ES Lapse: 06.07.2022\n', ' FI Lapse: 06.07.2022\n', ' FR  \n', ' GB  \n', ' GR Lapse: 07.10.2022\n', ' HR Lapse: 06.07.2022\n', ' HU  \n', ' IE  \n', ' IS Lapse: 06.11.2022\n', ' IT  \n', ' LI  \n', ' LT Lapse: 06.07.2022\n', ' LU  \n', 'LV Lapse: 06.07.2022\n', ' MC  \n', ' MK  \n', ' MT  \n', ' NL Lapse: 06.07.2022\n', ' NO Lapse: 06.10.2022\n', ' PL Lapse: 06.07.2022\n', ' PT Lapse: 07.11.2022\n', ' RO  \n', ' RS Lapse: 06.07.2022\n', ' SE Lapse: 06.07.2022\n', ' SI  \n', ' SK  \n', ' SM Lapse: 06.07.2022\n', ' TR  \n', 'x', 'x']

['EP3705999A1 (B1) ¡E 2020-09-09 ¡E QUANTA COMP INC\n', ' AT Lapse: 27.04.2022\n', ' BE  \n', ' BG Lapse: 27.07.2022\n', ' CH Lapse: 31.07.2022\n', 'CY  \n', ' CZ Lapse: 27.04.2022\n', ' DE  \n', ' DK Lapse: 27.04.2022\n', ' EE Lapse: 27.04.2022\n', ' ES Lapse: 27.04.2022\n', ' FI Lapse: 27.04.2022\n', ' FR  \n', ' GB  \n', ' GR Lapse: 28.07.2022\n', ' HR Lapse: 27.04.2022\n', ' HU  \n', ' IE  \n', ' IS Lapse: 27.08.2022\n', ' IT  \n', ' LI Lapse: 31.07.2022\n', ' LT Lapse: 27.04.2022\n', ' LU Lapse: 11.07.2022\n', 'LV Lapse: 27.04.2022\n', ' MC Lapse: 27.04.2022\n', ' MK  \n', ' MT  \n', ' NL Lapse: 27.04.2022\n', ' NO Lapse: 27.07.2022\n', ' PL Lapse: 27.04.2022\n', ' PT Lapse: 29.08.2022\n', ' RO Lapse: 27.04.2022\n', ' RS Lapse: 27.04.2022\n', ' SE Lapse: 27.04.2022\n', ' SI  \n', ' SK Lapse: 27.04.2022\n', ' SM Lapse: 27.04.2022\n', ' TR  \n', 'x', 'x']

['EP3505771A1 (B1) ¡E 2019-07-03 ¡E QUANTA COMP INC\n', ' AT Lapse: 10.11.2021\n', ' BE  \n', ' BG Lapse: 10.02.2022\n', ' CH Lapse: 30.06.2022\n', 'CY  \n', ' CZ Lapse: 10.11.2021\n', ' DE  \n', ' DK Lapse: 10.11.2021\n', ' EE Lapse: 10.11.2021\n', ' ES Lapse: 10.11.2021\n', ' FI Lapse: 10.11.2021\n', ' FR  \n', ' GB  \n', ' GR Lapse: 11.02.2022\n', ' HR Lapse: 10.11.2021\n', ' HU  \n', ' IE Lapse: 15.06.2022\n', ' IS Lapse: 10.03.2022\n', ' IT  \n', ' LI Lapse: 30.06.2022\n', ' LT Lapse: 10.11.2021\n', ' LU Lapse: 15.06.2022\n', 'LV Lapse: 10.11.2021\n', ' MC Lapse: 10.11.2021\n', ' MK  \n', ' MT  \n', ' NL Lapse: 10.11.2021\n', ' NO Lapse: 10.02.2022\n', ' PL Lapse: 10.11.2021\n', ' PT Lapse: 10.03.2022\n', ' RO Lapse: 10.11.2021\n', ' RS Lapse: 10.11.2021\n', ' SE Lapse: 10.11.2021\n', ' SI Lapse: 10.11.2021\n', ' SK Lapse: 10.11.2021\n', ' SM Lapse: 10.11.2021\n', ' TR  \n', 'x', 'x']

['EP3255527A1 (B1) ¡E 2017-12-13 ¡E QUANTA COMP INC\n', ' AT Lapse: 20.02.2019\n', ' BE Lapse: 31.05.2019\n', ' BG Lapse: 20.05.2019\n', ' CH  \n', 'CY Lapse: 20.02.2019\n', ' CZ Lapse: 20.02.2019\n', ' DE  \n', ' DK Lapse: 20.02.2019\n', ' EE Lapse: 20.02.2019\n', ' ES Lapse: 20.02.2019\n', ' FI Lapse: 20.02.2019\n', ' FR  \n', ' GB  \n', ' GR Lapse: 21.05.2019\n', ' HR Lapse: 20.02.2019\n', ' HU Lapse: 11.05.2017\n', ' IE Lapse: 11.05.2019\n', ' IS Lapse: 20.06.2019\n', ' IT Lapse: 20.02.2019\n', ' LI  \n', ' LT Lapse: 20.02.2019\n', ' LU Lapse: 11.05.2019\n', 'LV Lapse: 20.02.2019\n', ' MC Lapse: 20.02.2019\n', ' MK Lapse: 20.02.2019\n', ' MT Lapse: 20.02.2019\n', ' NL Lapse: 20.02.2019\n', ' NO Lapse: 20.05.2019\n', ' PL Lapse: 20.02.2019\n', ' PT Lapse: 20.06.2019\n', ' RO Lapse: 20.02.2019\n', ' RS Lapse: 20.02.2019\n', ' SE Lapse: 20.02.2019\n', ' SI Lapse: 20.02.2019\n', ' SK Lapse: 20.02.2019\n', ' SM Lapse: 20.02.2019\n', ' TR Lapse: 20.02.2019\n', 'x', 'x']

['EP3623901A1 (B1) ¡E 2020-03-18 ¡E QUANTA COMP INC\n', ' AT Lapse: 16.06.2021\n', ' BE Lapse: 31.01.2022\n', ' BG Lapse: 16.09.2021\n', ' CH Lapse: 31.01.2022\n', 'CY  \n', ' CZ Lapse: 16.06.2021\n', ' DE  \n', ' DK Lapse: 16.06.2021\n', ' EE Lapse: 16.06.2021\n', ' ES Lapse: 16.06.2021\n', ' FI Lapse: 16.06.2021\n', ' FR  \n', ' GB  \n', ' GR Lapse: 17.09.2021\n', ' HR Lapse: 16.06.2021\n', ' HU  \n', ' IE Lapse: 25.01.2022\n', ' IS Lapse: 16.10.2021\n', ' IT Lapse: 16.06.2021\n', ' LI Lapse: 31.01.2022\n', ' LT Lapse: 16.06.2021\n', ' LU Lapse: 25.01.2022\n', 'LV Lapse: 16.06.2021\n', ' MC Lapse: 16.06.2021\n', ' MK  \n', ' MT  \n', ' NL Lapse: 16.06.2021\n', ' NO Lapse: 16.09.2021\n', ' PL Lapse: 16.06.2021\n', ' PT Lapse: 18.10.2021\n', ' RO Lapse: 16.06.2021\n', ' RS Lapse: 16.06.2021\n', ' SE Lapse: 16.06.2021\n', ' SI Lapse: 16.06.2021\n', ' SK Lapse: 16.06.2021\n', ' SM Lapse: 16.06.2021\n', ' TR  \n', 'x', 'x']

['EP3691425A1 (B1) ¡E 2020-08-05 ¡E QUANTA COMP INC\n', ' AT  \n', ' BE  \n', ' BG  \n', ' CH  \n', 'CY  \n', ' CZ  \n', ' DE  \n', ' DK Lapse: 27.07.2022\n', ' EE  \n', ' ES Lapse: 27.07.2022\n', ' FI Lapse: 27.07.2022\n', ' FR  \n', ' GB  \n', ' GR Lapse: 28.10.2022\n', ' HR Lapse: 27.07.2022\n', ' HU  \n', ' IE  \n', ' IS Lapse: 27.11.2022\n', ' IT  \n', ' LI  \n', ' LT Lapse: 27.07.2022\n', ' LU  \n', 'LV Lapse: 27.07.2022\n', ' MC  \n', ' MK  \n', ' MT  \n', ' NL Lapse: 27.07.2022\n', ' NO Lapse: 27.10.2022\n', ' PL Lapse: 27.07.2022\n', ' PT Lapse: 28.11.2022\n', ' RO  \n', ' RS Lapse: 27.07.2022\n', ' SE Lapse: 27.07.2022\n', ' SI  \n', ' SK  \n', ' SM Lapse: 27.07.2022\n', ' TR  \n', 'x', 'x']

['EP3573211A1 (B1) ¡E 2019-11-27 ¡E QUANTA COMP INC\n', ' AT Lapse: 11.11.2020\n', ' BE  \n', ' BG Lapse: 11.02.2021\n', ' CH  \n', 'CY  \n', ' CZ Lapse: 11.11.2020\n', ' DE  \n', ' DK Lapse: 11.11.2020\n', ' EE Lapse: 11.11.2020\n', ' ES Lapse: 11.11.2020\n', ' FI Lapse: 11.11.2020\n', ' FR  \n', ' GB  \n', ' GR Lapse: 12.02.2021\n', ' HR Lapse: 11.11.2020\n', ' HU  \n', ' IE  \n', ' IS Lapse: 11.03.2021\n', ' IT Lapse: 11.11.2020\n', ' LI  \n', ' LT Lapse: 11.11.2020\n', ' LU  \n', 'LV Lapse: 11.11.2020\n', ' MC Lapse: 11.11.2020\n', ' MK  \n', ' MT  \n', ' NL Lapse: 11.11.2020\n', ' NO Lapse: 11.02.2021\n', ' PL Lapse: 11.11.2020\n', ' PT Lapse: 11.03.2021\n', ' RO Lapse: 11.11.2020\n', ' RS Lapse: 11.11.2020\n', ' SE Lapse: 11.11.2020\n', ' SI Lapse: 11.11.2020\n', ' SK Lapse: 11.11.2020\n', ' SM Lapse: 11.11.2020\n', ' TR  \n', 'x', 'x']

['EP3240238A1 (B1) ¡E 2017-11-01 ¡E QUANTA COMP INC\n', ' AT Lapse: 09.09.2020\n', ' BE Lapse: 30.04.2021\n', ' BG Lapse: 09.12.2020\n', ' CH Lapse: 30.04.2021\n', 'CY  \n', ' CZ Lapse: 09.09.2020\n', ' DE  \n', ' DK Lapse: 09.09.2020\n', ' EE Lapse: 09.09.2020\n', ' ES Lapse: 09.09.2020\n', ' FI Lapse: 09.09.2020\n', ' FR  \n', ' GB  \n', ' GR Lapse: 10.12.2020\n', ' HR Lapse: 09.09.2020\n', ' HU  \n', ' IE Lapse: 20.04.2021\n', ' IS Lapse: 09.01.2021\n', ' IT Lapse: 09.09.2020\n', ' LI Lapse: 30.04.2021\n', ' LT Lapse: 09.09.2020\n', ' LU Lapse: 20.04.2021\n', 'LV Lapse: 09.09.2020\n', ' MC Lapse: 09.09.2020\n', ' MK  \n', ' MT  \n', ' NL  \n', ' NO Lapse: 09.12.2020\n', ' PL Lapse: 09.09.2020\n', ' PT Lapse: 11.01.2021\n', ' RO Lapse: 09.09.2020\n', ' RS Lapse: 09.09.2020\n', ' SE Lapse: 09.09.2020\n', ' SI Lapse: 09.09.2020\n', ' SK Lapse: 09.09.2020\n', ' SM Lapse: 09.09.2020\n', ' TR  \n', 'x', 'x']

['EP3240238A1 (B1) ¡E 2017-11-01 ¡E QUANTA COMP INC\n', ' AT Lapse: 09.09.2020\n', ' BE Lapse: 30.04.2021\n', ' BG Lapse: 09.12.2020\n', ' CH Lapse: 30.04.2021\n', 'CY  \n', ' CZ Lapse: 09.09.2020\n', ' DE  \n', ' DK Lapse: 09.09.2020\n', ' EE Lapse: 09.09.2020\n', ' ES Lapse: 09.09.2020\n', ' FI Lapse: 09.09.2020\n', ' FR  \n', ' GB  \n', ' GR Lapse: 10.12.2020\n', ' HR Lapse: 09.09.2020\n', ' HU  \n', ' IE Lapse: 20.04.2021\n', ' IS Lapse: 09.01.2021\n', ' IT Lapse: 09.09.2020\n', ' LI Lapse: 30.04.2021\n', ' LT Lapse: 09.09.2020\n', ' LU Lapse: 20.04.2021\n', 'LV Lapse: 09.09.2020\n', ' MC Lapse: 09.09.2020\n', ' MK  \n', ' MT  \n', ' NL  \n', ' NO Lapse: 09.12.2020\n', ' PL Lapse: 09.09.2020\n', ' PT Lapse: 11.01.2021\n', ' RO Lapse: 09.09.2020\n', ' RS Lapse: 09.09.2020\n', ' SE Lapse: 09.09.2020\n', ' SI Lapse: 09.09.2020\n', ' SK Lapse: 09.09.2020\n', ' SM Lapse: 09.09.2020\n', ' TR  \n', 'x', 'x']

['EP3509407A1 (B1) ¡E 2019-07-10 ¡E QUANTA COMP INC\n', ' AT  \n', ' BE  \n', ' BG  \n', ' CH  \n', 'CY  \n', ' CZ  \n', ' DE  \n', ' DK  \n', ' EE  \n', ' ES  \n', ' FI  \n', ' FR  \n', ' GB  \n', ' GR  \n', ' HR  \n', ' HU  \n', ' IE  \n', ' IS  \n', ' IT  \n', ' LI  \n', ' LT Lapse: 19.10.2022\n', ' LU  \n', 'LV  \n', ' MC  \n', ' MK  \n', ' MT  \n', ' NL Lapse: 19.10.2022\n', ' NO Lapse: 19.01.2023\n', ' PL  \n', ' PT  \n', ' RO  \n', ' RS  \n', ' SE  \n', ' SI  \n', ' SK  \n', ' SM  \n', ' TR  \n', 'x', 'x']

['EP3242185A1 (B1) ¡E 2017-11-08 ¡E QUANTA COMP INC\n', ' AT Lapse: 11.03.2020\n', ' BE Lapse: 30.04.2020\n', ' BG Lapse: 11.06.2020\n', ' CH Lapse: 30.04.2020\n', 'CY Lapse: 11.03.2020\n', ' CZ Lapse: 11.03.2020\n', ' DE  \n', ' DK Lapse: 11.03.2020\n', ' EE Lapse: 11.03.2020\n', ' ES Lapse: 11.03.2020\n', ' FI Lapse: 11.03.2020\n', ' FR  \n', ' GB  \n', ' GR Lapse: 12.06.2020\n', ' HR Lapse: 11.03.2020\n', ' HU Lapse: 24.04.2017\n', ' IE Lapse: 24.04.2020\n', ' IS Lapse: 11.07.2020\n', ' IT Lapse: 11.03.2020\n', ' LI Lapse: 30.04.2020\n', ' LT Lapse: 11.03.2020\n', ' LU Lapse: 24.04.2020\n', 'LV Lapse: 11.03.2020\n', ' MC Lapse: 11.03.2020\n', ' MK Lapse: 11.03.2020\n', ' MT Lapse: 11.03.2020\n', ' NL Lapse: 11.03.2020\n', ' NO Lapse: 11.06.2020\n', ' PL Lapse: 11.03.2020\n', ' PT Lapse: 05.08.2020\n', ' RO Lapse: 11.03.2020\n', ' RS Lapse: 11.03.2020\n', ' SE Lapse: 11.03.2020\n', ' SI Lapse: 11.03.2020\n', ' SK Lapse: 11.03.2020\n', ' SM Lapse: 11.03.2020\n', ' TR Lapse: 11.03.2020\n', 'x', 'x']

